primary_status,"('How old are you?', 'Response')","('How long have you been buying records?', 'Response')","('About how many records do you own? (numbers only, ok to estimate)', 'Open-Ended Response')","('How much do you agree with these statements?', 'I consider myself a collector of things other than vinyl.')","('Unnamed: 64_level_0', 'I usually listen to records alone.')","('Unnamed: 65_level_0', 'I work in the music industry.')","('Unnamed: 66_level_0', 'When I purchase new vinyl, I always listen to it immediately (as soon as I can).')","('Unnamed: 67_level_0', 'My record collection is an important conversation starter when people visit my home.')","('Unnamed: 68_level_0', 'The quality of the vinyl package is more important than the music.')","('Unnamed: 69_level_0', 'I assume that I’ll sell my vinyl collection one day.')","('Unnamed: 70_level_0', 'I love teaching people about vinyl.')","('Unnamed: 71_level_0', 'Most of my friends also collect vinyl.')","('Unnamed: 72_level_0', 'I prefer buying new records over used records.')","('Unnamed: 73_level_0', 'I usually listen to my VMP Records of the Month many times.')","('Unnamed: 74_level_0', 'I listen to records only on the weekends.')","('Unnamed: 75_level_0', 'I listen to vinyl at home more often than I stream music at home.')","('Unnamed: 76_level_0', 'It’s important to me that my vinyl collection is in the center of my home.')","('Unnamed: 77_level_0', 'I have a room in my home dedicated to vinyl listening.')","('Unnamed: 78_level_0', 'I consider my vinyl collection as part of the main aesthetic of my home.')","('Unnamed: 79_level_0', 'I prefer to stream an album before I choose to buy it on vinyl.')","('Unnamed: 80_level_0', 'My home design (furniture, art, etc.) is important to me.')","('Unnamed: 81_level_0', 'It’s important to me that the records I buy are limited/exclusive.')","('Unnamed: 82_level_0', 'I often will resell or “flip” my records.')","('I would like to see more of this from VMP... (check all that apply)', 'Books')","('Unnamed: 109_level_0', 'VMP merch')","('Unnamed: 110_level_0', 'Band/artist merch')","('Unnamed: 111_level_0', 'Concert ticket offerings')","('Unnamed: 112_level_0', 'Events')","('Unnamed: 113_level_0', 'Posters')","('Unnamed: 114_level_0', 'Gear')","('Unnamed: 115_level_0', 'How the records are made')","('Unnamed: 116_level_0', 'Box sets')","('Unnamed: 117_level_0', 'New release records')","('Unnamed: 118_level_0', 'Classic records')","('Unnamed: 119_level_0', '45s')","('How satisfied are you with the following?', 'Record of the Month (selection, package quality)')","('Unnamed: 126_level_0', 'Add-on subscriptions (VMP Classics, VMP Rap & Hip-Hop)')","('Unnamed: 127_level_0', 'Discovery (VMP Rising, On Rotation)')","('Unnamed: 128_level_0', 'VMP Store (selection, price, shopping experience)')","('Unnamed: 129_level_0', 'Content (The Magazine, podcast, The Standard)')","('Unnamed: 130_level_0', 'Customer Service (response time, resolution of your issue)')","('Unnamed: 131_level_0', 'Shipping speed (how quickly you receive your shipments)')","('Unnamed: 132_level_0', 'Shipping service (package condition, order accuracy, tracking)')","('How often do you use/interact with the following Vinyl Me, Please elements?', 'Rising')","('Unnamed: 134_level_0', 'Spotify playlists')","('Unnamed: 135_level_0', 'The Spins')","('Unnamed: 136_level_0', 'The Standard')","('Unnamed: 137_level_0', 'The online magazine')","('Unnamed: 138_level_0', 'VMP store exclusives')","('Unnamed: 139_level_0', 'Essentials Record of the Month')","('Unnamed: 140_level_0', 'Essentials cocktail recipe')","('Unnamed: 141_level_0', 'Essentials art print')","('Unnamed: 142_level_0', 'Rap & Hip Hop Record of the Month')","('Unnamed: 143_level_0', 'Rap & Hip Hop art stencil')","('Unnamed: 144_level_0', 'Classics Record of the Month')","('Unnamed: 145_level_0', 'Classics listening notes booklet')","('How much do you agree with these statements?', 'It’s important that my friends and significant other share my taste in music.')","('Unnamed: 181_level_0', 'I am always up-to-date on music trends.')","('Unnamed: 182_level_0', 'Curated playlists (by Spotify, Apple Music, etc.) are an important source of music discovery for me.')","('Unnamed: 183_level_0', 'Music is best enjoyed live.')","('Unnamed: 184_level_0', 'When it comes to my favorite artists, I’m an expert and know everything there is to know about them.')","('Unnamed: 185_level_0', 'When it comes to music, I will listen to just about anything.')","('Unnamed: 186_level_0', 'When it comes to music, I just know what I like.')","('Unnamed: 187_level_0', 'Going to live shows is an important part of my social life.')","('Unnamed: 188_level_0', 'I often go to shows without having heard of the artist ahead of time.')","('Unnamed: 189_level_0', 'Knowing an artist’s life story is important to me.')","('Unnamed: 190_level_0', 'I mostly listen to the same music I did in high school/college.')","('Unnamed: 191_level_0', 'When I listen to music alone, I’m usually doing something else like driving, working, or cleaning.')","('Unnamed: 192_level_0', 'I spend a lot of time reading, researching, and learning about my favorite artists and genres.')","('Unnamed: 193_level_0', 'Most of my friends also collect vinyl.')","('Unnamed: 194_level_0', 'I am always listening to and creating new playlists.')","('Unnamed: 195_level_0', 'When hearing new music, I know right away whether or not I like it.')","('Unnamed: 196_level_0', 'My favorite records are prominently displayed in my home.')","('Unnamed: 197_level_0', 'Streaming services are bad for the music industry.')","('Unnamed: 198_level_0', 'Nobody is making good music anymore.')","('Unnamed: 199_level_0', 'I check my favorite music blogs/publications every day.')","('Unnamed: 200_level_0', 'Most of my friends are into the same bands/artists as I am.')","('Unnamed: 201_level_0', 'I’d see concerts I like at multiple stops on a tour if possible.')","('Unnamed: 202_level_0', 'I frequently buy merch at concerts.')","('Unnamed: 203_level_0', 'I prefer music festivals to small venues.')","('Unnamed: 204_level_0', 'I go to concerts early to make sure I don’t miss opening bands.')","('Unnamed: 205_level_0', 'I like to look up the lyrics to songs I love.')","('Unnamed: 206_level_0', 'My taste in music is constantly evolving.')","('Unnamed: 207_level_0', 'I buy everything that my favorite artists release.')","('Unnamed: 208_level_0', 'I will often purchase a record solely because of the way it looks (ie. cover art, package details).')","('Unnamed: 209_level_0', 'I go to specific restaurants/bars/coffee shops because of the music they play.')","('Unnamed: 210_level_0', 'I read reviews to learn about music I might like before I’ve heard it')","('Unnamed: 211_level_0', 'Music keeps getting better every year.')","('Unnamed: 212_level_0', 'I pay attention to who wrote the songs\xa0in addition to who sang it.')","('Unnamed: 213_level_0', 'I read the notes and look at all the art inside albums I own.')","('Unnamed: 214_level_0', 'I have to hear an album before I’d ever purchase it.')","('Unnamed: 215_level_0', 'I love engaging with people in conversations about music.')","('Unnamed: 216_level_0', 'Streaming services are good for the music industry.')","('How do you watch TV at home? (select all that apply)', 'Hulu')","('Unnamed: 407_level_0', 'Netflix')","('Unnamed: 408_level_0', 'HBO app')","('Unnamed: 409_level_0', 'Showtime app')","('Unnamed: 410_level_0', 'Cable')","('Unnamed: 411_level_0', 'YouTube TV')","('Unnamed: 412_level_0', 'Sling TV')","('Unnamed: 413_level_0', 'I don’t watch TV')",Where do you live?_A city,Where do you live?_A rural area,Where do you live?_A suburb,What is your living arrangement?_A house I own,What is your living arrangement?_A house I rent,What is your living arrangement?_An apartment/condo I own,What is your living arrangement?_An apartment/condo I rent,What is your living arrangement?_Shared living,Do you own/lease a vehicle?_No,"Do you own/lease a vehicle?_Yes, lease","Do you own/lease a vehicle?_Yes, own"
1,1.5,1.0,0,2,0,-2,2,-1,0,0,0,-1,-2,-2,1,0,-1,-2,0,2,1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,1,0,1,0,0,0,-1,0,0,0,0,-1,0,2,-1,-1,-1,-2,-1,-2,1,0,1,1,1,1,-1,0,-1,0,-1,1,2,0,0,1,1,1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,3,0,0
1,2.0,1.0,0,-1,2,-2,1,0,-2,-2,-1,0,1,0,0,0,-2,-1,0,1,1,-1,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,0,0,0,0,1,1,1,0,1,0,2,2,2,3,0,0,0,0,3,2,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,-1,-2,0,-1,0,0,-2,0,-1,-1,1,-1,-2,-1,0,-1,-1,-1,2,0,2,-1,1,-1,-1,1,-1,-1,-1,3,0,0,0,0,3,0,0,0,0,3
1,1.0,0.0,0,-2,1,-2,2,1,1,-2,1,-1,1,2,-1,0,0,-1,1,0,0,-1,-2,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,2,2,1,1,2,0,0,0,0,2,2,2,0,0,2,0,0,1,1,1,0,2,-1,2,2,1,2,0,1,0,2,-2,2,2,-1,2,-2,1,-2,0,1,1,-1,1,0,0,2,2,-1,1,1,2,0,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,3,0,0,0,0,0,3,0,3,0,0
0,1.5,1.0,0,1,1,-2,1,0,-1,-2,1,-2,1,1,-1,0,-1,-1,1,0,1,-1,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,2,2,1,1,2,2,2,2,1,0,3,0,2,3,2,1,0,0,3,2,-1,-1,0,1,0,-1,1,1,-1,1,-1,1,1,-2,-1,1,2,0,-2,-1,0,2,-1,-2,2,0,0,1,-1,-1,1,1,-1,1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,0,0,3,3,0,0,0,0,0,0,3
0,2.0,0.5,0,1,0,-2,1,2,-1,-2,0,-2,1,0,1,1,1,-1,2,1,1,1,-2,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,0,0,1,1,0,1,2,2,1,1,3,2,2,3,3,2,2,1,1,0,1,1,-1,1,-1,-1,1,2,-2,1,-2,1,2,-1,1,-1,1,0,-2,2,-1,1,2,-2,1,2,0,2,-1,-1,2,-1,1,2,1,2,0,1,1,1,-1,1,-1,-1,-1,0,0,3,3,0,0,0,0,0,3,0
0,1.5,1.0,0,1,1,-1,1,1,1,-1,0,-1,1,1,-1,-1,1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,0,1,0,1,1,1,2,0,2,2,0,2,3,0,2,2,2,2,2,-1,0,1,0,0,2,0,0,0,0,0,0,0,-1,1,-1,1,0,-2,1,0,-1,0,-1,0,1,1,1,1,1,-1,0,1,2,-2,0,0,-1,1,-1,-1,-1,1,-1,-1,3,0,0,0,0,0,3,0,3,0,0
1,1.5,0.0,0,2,2,-2,-1,-2,1,1,-2,0,2,-1,-2,-2,-1,-2,-2,0,-2,-2,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,2,2,0,2,2,3,2,3,0,2,1,0,1,0,0,1,0,-2,0,1,1,-2,-1,0,1,1,2,0,1,1,0,0,-2,2,0,-2,0,-2,0,0,1,1,1,-2,1,1,1,-1,0,1,0,1,1,-1,-1,-1,-1,-1,-1,3,0,0,3,0,0,0,0,0,3,0
1,2.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,3,0,0,0,3,0,0
1,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,0,0,3
1,1.5,1.0,0,1,1,-2,1,1,-1,-1,0,0,1,1,1,-1,2,0,2,1,2,1,0,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,1,1,0,2,1,2,2,0,0,3,1,3,3,2,2,3,0,2,3,0,1,-1,1,1,0,0,-1,0,0,-1,1,2,0,1,1,1,0,0,-1,0,-1,0,-1,1,1,1,1,-1,-1,1,-1,0,1,0,2,0,-1,1,1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,0,0,3
1,1.5,0.5,0,1,0,2,1,1,-1,-2,1,0,1,1,-1,-1,-1,-1,-1,1,-2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,1,2,0,0,0,1,0,1,2,2,2,0,0,0,0,1,0,-1,1,1,1,1,2,-1,1,-2,1,2,1,1,1,1,0,-1,2,1,1,1,0,1,1,1,0,-1,1,1,0,1,1,-1,2,0,-1,-1,-1,-1,1,-1,-1,-1,3,0,0,3,0,0,0,0,0,0,3
0,1.5,1.0,0,1,1,-2,2,1,0,1,0,0,0,1,-2,0,1,-2,2,2,1,0,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,0,2,0,2,0,2,2,0,0,1,0,2,2,0,2,2,2,2,2,2,-1,2,2,-1,0,1,2,-1,-2,-1,2,1,0,2,0,1,0,-2,-2,-1,-1,-2,-2,1,2,2,1,-2,1,0,1,-1,-2,-1,2,0,1,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,3,0,0
1,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,3,3,0,0
1,0.5,0.5,0,2,2,-2,1,0,-2,-2,0,-2,0,2,0,0,0,-1,1,2,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,3,0,0,0,0,3,0
1,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
